periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte_final,tasa_atencion,backlog,datos_invalidos,es_especializado,anio_mes_date,anio_mes_key,fuente
Enero - Diciembre,2019,2020-01-13,La Libertad,Provincial,Familia,Violencia Familiar,Denuncia,,132,118,130101,La Libertad,Trujillo,Trujillo,2023-06-14,0.8939393939393939,14,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Provincial,Familia,Violencia Familiar,Expediente,,63,58,130101,La Libertad,Trujillo,Trujillo,2023-06-14,0.9206349206349206,5,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Provincial,Penal,Penal,Denuncia,Criminalidad Organizada,62,59,130101,La Libertad,Trujillo,Trujillo,2023-06-14,0.9516129032258065,3,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Provincial,Penal,Penal,Investigacion Preventiva,,281,281,130101,La Libertad,Trujillo,Trujillo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Provincial,Penal,Penal,Denuncia,Delitos De Corrupcion De Funcionarios,470,434,130101,La Libertad,Trujillo,Trujillo,2023-06-14,0.9234042553191489,36,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Provincial,Penal,Penal,Denuncia,Violencia Contra La Mujer Y Los Integrantes Del Grupo Familiar,5628,4995,130101,La Libertad,Trujillo,Trujillo,2023-06-14,0.8875266524520256,633,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Provincial,Penal,Penal,Denuncia,Delitos De Trafico Ilicito De Drogas,161,161,130101,La Libertad,Trujillo,Trujillo,2023-06-14,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Provincial,Penal,Penal,Denuncia,,46303,40924,130101,La Libertad,Trujillo,Trujillo,2023-06-14,0.8838304213549878,5379,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Provincial,Penal,Penal,Expediente,,11,10,130101,La Libertad,Trujillo,Trujillo,2023-06-14,0.9090909090909091,1,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Provincial,Penal,Penal,Investigacion Preventiva,,89,61,130101,La Libertad,Trujillo,Trujillo,2023-06-14,0.6853932584269663,28,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Provincial,Penal,Penal,Denuncia,Materia Ambiental,242,240,130101,La Libertad,Trujillo,Trujillo,2023-06-14,0.9917355371900827,2,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Provincial,Penal,Penal,Investigacion Preventiva,Materia Ambiental,13,13,130101,La Libertad,Trujillo,Trujillo,2023-06-14,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Superior,Civil,Civil,Expediente,,371,371,130101,La Libertad,Trujillo,Trujillo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Superior,Familia,Familia Civil,Expediente,,80,80,130101,La Libertad,Trujillo,Trujillo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Superior,Familia,Familia Civil,Incidente,,5,5,130101,La Libertad,Trujillo,Trujillo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Superior,Familia,Familia Penal,Expediente,,68,68,130101,La Libertad,Trujillo,Trujillo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Superior,Familia,Familia Penal,Incidente,,2,2,130101,La Libertad,Trujillo,Trujillo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Superior,Familia,Familia Tutelar,Expediente,,27,27,130101,La Libertad,Trujillo,Trujillo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Superior,Familia,Violencia Familiar,Incidente,,328,328,130101,La Libertad,Trujillo,Trujillo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Superior,Familia,Violencia Familiar,Expediente,,108,108,130101,La Libertad,Trujillo,Trujillo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Superior,Penal,Penal,Apelacion Denuncia,,2260,2255,130101,La Libertad,Trujillo,Trujillo,2023-06-14,0.9977876106194691,5,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Superior,Penal,Penal,Consultas,,219,214,130101,La Libertad,Trujillo,Trujillo,2023-06-14,0.9771689497716894,5,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Superior,Penal,Penal,Exclusion Fiscal,,61,61,130101,La Libertad,Trujillo,Trujillo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Superior,Penal,Penal,Expediente,,187,181,130101,La Libertad,Trujillo,Trujillo,2023-06-14,0.9679144385026738,6,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,La Libertad,Superior,Penal,Penal,Quejas,,1337,1310,130101,La Libertad,Trujillo,Trujillo,2023-06-14,0.9798055347793567,27,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Civil,Civil,Expediente,,823,763,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9270959902794653,60,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Familia,Actos Contra La Libertad Sexual,Denuncia,,160,148,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.925,12,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Familia,Familia Civil,Expediente,,2174,1930,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.8877644894204232,244,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Familia,Familia Penal,Denuncia,,1639,1376,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.839536302623551,263,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Familia,Familia Penal,Expediente,,408,383,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9387254901960784,25,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Familia,Familia Tutelar,Denuncia,,669,576,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.8609865470852018,93,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Familia,Familia Tutelar,Expediente,,343,315,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9183673469387755,28,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Familia,Violencia Familiar,Denuncia,,716,701,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.979050279329609,15,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Familia,Violencia Familiar,Expediente,,19,17,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.8947368421052632,2,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Penal,Penal,Denuncia,Criminalidad Organizada,74,66,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.8918918918918919,8,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Penal,Penal,Investigacion Preventiva,,964,929,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9636929460580913,35,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Penal,Penal,Denuncia,,68453,64179,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.937562999430266,4274,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Penal,Penal,Expediente,,16,12,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.75,4,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Penal,Penal,Investigacion Preventiva,,95,90,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9473684210526315,5,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Penal,Penal,Denuncia,Materia Ambiental,579,579,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Penal,Penal,Investigacion Preventiva,Materia Ambiental,16,16,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Penal,Penal,Denuncia,Violencia Contra La Mujer Y Los Integrantes Del Grupo Familiar,3201,2922,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9128397375820057,279,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Penal,Penal,Denuncia,Delitos De Corrupcion De Funcionarios,576,526,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9131944444444444,50,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Penal,Penal,Denuncia,Delitos De Trafico Ilicito De Drogas,118,118,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Provincial,Penal,Penal,Denuncia,,2,2,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Civil,Civil,Expediente,,563,563,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Familia,Familia Civil,Expediente,,117,116,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9914529914529915,1,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Familia,Familia Civil,Incidente,,3,3,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Familia,Familia Penal,Expediente,,45,44,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9777777777777777,1,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Familia,Familia Penal,Incidente,,2,2,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Familia,Familia Tutelar,Expediente,,8,7,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.875,1,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Familia,Violencia Familiar,Expediente,,180,172,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9555555555555556,8,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Familia,Violencia Familiar,Incidente,,214,207,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9672897196261683,7,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Penal,Penal,Quejas,,1805,1797,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9955678670360111,8,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Penal,Penal,Apelacion Denuncia,,1746,1739,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9959908361970218,7,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Penal,Penal,Apelacion Expediente,,1,1,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Penal,Penal,Consultas,,451,450,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9977827050997783,1,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Penal,Penal,Exclusion Fiscal,,64,64,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Penal,Penal,Expediente,,150,146,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.9733333333333334,4,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lambayeque,Superior,Penal,Penal,Incidente-Expediente,,17,13,140101,Lambayeque,Chiclayo,Chiclayo,2023-06-14,0.7647058823529411,4,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Civil,Civil,Expediente,,2409,2384,150101,Lima,Lima,Lima,2023-06-14,0.9896222498962225,25,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Familia,Actos Contra La Libertad Sexual,Denuncia,,736,667,150101,Lima,Lima,Lima,2023-06-14,0.90625,69,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Familia,Familia Civil,Expediente,,2723,2674,150101,Lima,Lima,Lima,2023-06-14,0.9820051413881749,49,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Familia,Familia Penal,Denuncia,,1734,1580,150101,Lima,Lima,Lima,2023-06-14,0.9111880046136102,154,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Familia,Familia Penal,Expediente,,754,726,150101,Lima,Lima,Lima,2023-06-14,0.9628647214854111,28,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Familia,Familia Tutelar,Denuncia,,3069,2769,150101,Lima,Lima,Lima,2023-06-14,0.9022482893450635,300,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Familia,Familia Tutelar,Expediente,,70,69,150101,Lima,Lima,Lima,2023-06-14,0.9857142857142858,1,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Familia,Violencia Familiar,Denuncia,,288,282,150101,Lima,Lima,Lima,2023-06-14,0.9791666666666666,6,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Familia,Violencia Familiar,Expediente,,19,19,150101,Lima,Lima,Lima,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,Criminalidad Organizada,293,264,150101,Lima,Lima,Lima,2023-06-14,0.9010238907849829,29,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,Lavado De Activos Y Perdida De Dominio,261,237,150101,Lima,Lima,Lima,2023-06-14,0.9080459770114943,24,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,Lavado De Activos Y Perdida De Dominio,536,237,150101,Lima,Lima,Lima,2023-06-14,0.44216417910447764,299,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Expediente,Lavado De Activos Y Perdida De Dominio,2,2,150101,Lima,Lima,Lima,2023-06-14,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,Delitos Aduaneros Y Contra La Propiedad Intelectual,984,820,150101,Lima,Lima,Lima,2023-06-14,0.8333333333333334,164,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Expediente,Delitos Aduaneros Y Contra La Propiedad Intelectual,605,562,150101,Lima,Lima,Lima,2023-06-14,0.9289256198347108,43,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,Delitos De Trata De Personas,168,158,150101,Lima,Lima,Lima,2023-06-14,0.9404761904761905,10,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Expediente,Delitos De Trata De Personas,44,42,150101,Lima,Lima,Lima,2023-06-14,0.9545454545454546,2,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,Delitos Tributarios,102,99,150101,Lima,Lima,Lima,2023-06-14,0.9705882352941176,3,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Expediente,Delitos Tributarios,3,1,150101,Lima,Lima,Lima,2023-06-14,0.3333333333333333,2,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,Transito Y Seguridad Vial,3188,3154,150101,Lima,Lima,Lima,2023-06-14,0.9893350062735258,34,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,,61,61,150101,Lima,Lima,Lima,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,,61881,57341,150101,Lima,Lima,Lima,2023-06-14,0.926633376965466,4540,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Expediente,Transito Y Seguridad Vial,980,725,150101,Lima,Lima,Lima,2023-06-14,0.7397959183673469,255,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,Materia Ambiental,570,548,150101,Lima,Lima,Lima,2023-06-14,0.9614035087719298,22,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Expediente,Materia Ambiental,78,74,150101,Lima,Lima,Lima,2023-06-14,0.9487179487179487,4,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,Violencia Contra La Mujer Y Los Integrantes Del Grupo Familiar,19481,17156,150101,Lima,Lima,Lima,2023-06-14,0.8806529438940506,2325,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Expediente,,11942,10504,150101,Lima,Lima,Lima,2023-06-14,0.879584659186066,1438,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,,6308,6308,150101,Lima,Lima,Lima,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,,472,407,150101,Lima,Lima,Lima,2023-06-14,0.8622881355932204,65,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Expediente,Violencia Contra La Mujer Y Los Integrantes Del Grupo Familiar,57,50,150101,Lima,Lima,Lima,2023-06-14,0.8771929824561403,7,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Expediente,,82,8,150101,Lima,Lima,Lima,2023-06-14,0.0975609756097561,74,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,Delitos De Corrupcion De Funcionarios,955,885,150101,Lima,Lima,Lima,2023-06-14,0.9267015706806283,70,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Denuncia,Delitos De Corrupcion De Funcionarios,45,41,150101,Lima,Lima,Lima,2023-06-14,0.9111111111111111,4,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Provincial,Penal,Penal,Expediente,Delitos De Corrupcion De Funcionarios,1,0,150101,Lima,Lima,Lima,2023-06-14,0.0,1,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Civil,Civil,Expediente,,1911,1893,150101,Lima,Lima,Lima,2023-06-14,0.9905808477237049,18,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Familia,Familia Civil,Expediente,,828,789,150101,Lima,Lima,Lima,2023-06-14,0.9528985507246377,39,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Familia,Familia Civil,Incidente,,100,99,150101,Lima,Lima,Lima,2023-06-14,0.99,1,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Familia,Familia Penal,Expediente,,31,29,150101,Lima,Lima,Lima,2023-06-14,0.9354838709677419,2,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Familia,Familia Penal,Incidente,,3,3,150101,Lima,Lima,Lima,2023-06-14,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Familia,Familia Tutelar,Expediente,,9,8,150101,Lima,Lima,Lima,2023-06-14,0.8888888888888888,1,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Familia,Violencia Familiar,Expediente,,341,325,150101,Lima,Lima,Lima,2023-06-14,0.9530791788856305,16,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Familia,Violencia Familiar,Incidente,,293,284,150101,Lima,Lima,Lima,2023-06-14,0.9692832764505119,9,0,0,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Penal,Penal,Apelacion Denuncia,Criminalidad Organizada,145,144,150101,Lima,Lima,Lima,2023-06-14,0.993103448275862,1,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Penal,Penal,Apelacion Expediente,Criminalidad Organizada,18,18,150101,Lima,Lima,Lima,2023-06-14,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Penal,Penal,Consultas,Criminalidad Organizada,5,5,150101,Lima,Lima,Lima,2023-06-14,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Penal,Penal,Exclusion Fiscal,Criminalidad Organizada,2,2,150101,Lima,Lima,Lima,2023-06-14,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Penal,Penal,Expediente,Criminalidad Organizada,118,104,150101,Lima,Lima,Lima,2023-06-14,0.8813559322033898,14,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Penal,Penal,Incidente-Expediente,Criminalidad Organizada,2,2,150101,Lima,Lima,Lima,2023-06-14,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Penal,Penal,Quejas,Criminalidad Organizada,57,57,150101,Lima,Lima,Lima,2023-06-14,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Penal,Penal,Expediente,Violencia Contra La Mujer Y Los Integrantes Del Grupo Familiar,12,12,150101,Lima,Lima,Lima,2023-06-14,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
Enero - Diciembre,2019,2020-01-13,Lima Centro,Superior,Penal,Penal,Quejas,Violencia Contra La Mujer Y Los Integrantes Del Grupo Familiar,153,127,150101,Lima,Lima,Lima,2023-06-14,0.8300653594771242,26,0,1,2023-06-01,202306,BD-casos-fiscales-2019.csv
